Long,Lat,esrignss_speed,esrignss_direction,esrisnsr_azimuth,esrignss_positionsourcetype,esrignss_receiver,esrignss_h_rms,esrignss_v_rms,esrignss_latitude,esrignss_longitude,esrignss_altitude,esrignss_pdop,esrignss_hdop,esrignss_vdop,esrignss_fixtype,esrignss_correctionage,esrignss_stationid,esrignss_numsats,esrignss_avg_h_rms,esrignss_avg_v_rms,esrignss_avg_positions,esrignss_h_stddev,Stand_ID,DBH,GlobalID,Creator,Editor,ofage,notes1,notes2,CreationDate,EditDate,esrignss_fixdatetime
-151.4353349,59.70371047,1.691999996,210.9374963,75.03492737,2,iPhone 13 Pro,4.74865153,6.530306228,59.70371047,-151.4353349,398.6007348,,,,,,,,,,,,6,274,{93BB3929-1E45-4063-8DA8-3940F6819961},,yutingpu_umich,Y,6.3,,2025-08-11T03:03:05,2025-10-28T16:30:05.523,2025-08-11T03:02:20
-151.435367,59.70373623,0.320621564,,215.5892029,2,iPhone 13 Pro,4.74865153,4.230309953,59.70373623,-151.435367,402.1632733,,,,,,,,,,,,6,272,{968BA9FA-CCA6-4360-B6ED-02B6347769C8},,yutingpu_umich,Y,6.4,,2025-08-11T03:07:33.000,2025-10-28T16:30:05.523,2025-08-11T03:07:29
-151.425964,59.70187434,1.677977854,134.971083,138.7950439,2,iPhone 14 Pro,4.748651539,3.31482296,59.70187434,-151.425964,400.8839407,,,,,,,,,,,,7,111,{150DC711-20BA-4CC8-81D2-39ECE5F4647A},,segeorge_umich,Y,,,2025-08-11T17:57:51,2025-10-28T16:11:38.668,2025-08-11T17:57:06
-151.4259444,59.70187872,1.464208243,,145.5257874,2,iPhone 14 Pro,4.74865153,3,59.70187872,-151.4259444,402.2986675,,,,,,,,,,,,7,,{E7E9981C-C229-4870-8AD1-9763EEA4F063},,segeorge_umich,Y,,,2025-08-11T17:58:03.000,2025-10-28T16:11:38.668,2025-08-11T17:57:56
-151.4259473,59.70190838,0,290.8231477,355.811554,2,iPhone 14 Pro,4.74865153,4.558275736,59.70190838,-151.4259473,401.1105906,,,,,,,,,,,,7,304,{041DEADB-83E2-4831-863C-748A5B1C613E},,segeorge_umich,Y,core 7.1,center,2025-08-11T18:01:39,2025-10-28T16:11:38.668,2025-08-11T18:01:00
-151.4259731,59.70188985,0,131.465793,144.6811371,2,iPhone 14 Pro,4.74865153,4.88129842,59.70188985,-151.4259731,400.9711379,,,,,,,,,,,,7,383,{08AB66CF-A439-4297-8CF1-3AFB10561208},,segeorge_umich,Y,,,2025-08-11T18:09:12,2025-10-28T16:11:38.668,2025-08-11T18:02:05.000
-151.4259542,59.70188826,0.07377396,,265.7145386,2,iPhone 14 Pro,4.733827807,3.254975776,59.70188826,-151.4259542,403.6800163,,,,,,,,,,,,7,404,{7967F30E-3204-463F-865C-05F5CE206AB2},,segeorge_umich,Y,core 7.2,edge,2025-08-11T18:11:23,2025-10-28T16:11:38.668,2025-08-11T18:09:54
-151.4259923,59.70188607,0,,33.44137573,2,iPhone 14 Pro,4.74865153,3.906974249,59.70188607,-151.4259923,402.383221,,,,,,,,,,,,7,,{965BD542-5E3D-4D77-885F-07F22C4658DD},,segeorge_umich,Y,,,2025-08-11T18:12:37.000,2025-10-28T16:11:38.668,2025-08-11T18:12:26.000
-151.4259691,59.70185771,0,345.1380599,135.6507111,2,iPhone 14 Pro,4.74865153,4.773934662,59.70185771,-151.4259691,402.6290657,,,,,,,,,,,,7,,{C0E9CE4B-35E2-4B67-90AA-679515B8E026},,segeorge_umich,Y,,,2025-08-11T18:13:21,2025-10-28T16:11:38.668,2025-08-11T18:12:59
-151.4259914,59.70185474,0.09821877,288.4482718,188.0387115,2,iPhone 14 Pro,4.74865153,4.314779193,59.70185474,-151.4259914,404.2380232,,,,,,,,,,,,7,199,{3B2782B5-F36B-4D51-97C1-3B94A2047B41},,segeorge_umich,Y,,,2025-08-11T18:14:18,2025-10-28T16:11:38.668,2025-08-11T18:13:41
-151.4259894,59.7018443,0,283.5852952,85.54807281,2,iPhone 14 Pro,4.74865153,4.75017296,59.7018443,-151.4259894,400.7729668,,,,,,,,,,,,7,,{01B2FECA-AB71-46E3-84E2-F40A2D573196},,segeorge_umich,Y,,,2025-08-11T18:14:32,2025-10-28T16:11:38.668,2025-08-11T18:14:26
-151.425988,59.70184871,0,,88.65710449,2,iPhone 14 Pro,4.74865153,5.193092876,59.70184871,-151.425988,402.2635839,,,,,,,,,,,,7,130,{909B8928-D9E4-448A-9419-4A0939867B32},,segeorge_umich,Y,,,2025-08-11T18:15:44,2025-10-28T16:11:38.668,2025-08-11T18:14:51
-151.4260153,59.70183381,0,155.7152114,66.63051605,2,iPhone 14 Pro,4.74865153,4.904923361,59.70183381,-151.4260153,400.8292102,,,,,,,,,,,,7,294,{5268FDC1-FE07-4918-9AEC-3387C47CE767},,segeorge_umich,Y,,,2025-08-11T18:17:05,2025-10-28T16:11:38.668,2025-08-11T18:16:05
-151.425976,59.70184953,0.22388092,84.07255664,138.5756226,2,iPhone 14 Pro,4.74865153,4.569681795,59.70184953,-151.425976,400.6590123,,,,,,,,,,,,7,,{2410F293-0805-4459-8355-E8002481CA50},,segeorge_umich,Y,,,2025-08-11T18:17:22.000,2025-10-28T16:11:38.668,2025-08-11T18:17:17
-151.4259584,59.70186146,0,12.93354668,120.2618179,2,iPhone 14 Pro,4.74865153,4.645782016,59.70186146,-151.4259584,400.9228746,,,,,,,,,,,,7,310,{1749B6EB-68A4-4736-BEFE-77D3FC513062},,segeorge_umich,Y,,,2025-08-11T18:19:00,2025-10-28T16:11:38.668,2025-08-11T18:18:26
-151.4259229,59.701875,1.556963255,98.12339451,169.7915344,2,iPhone 14 Pro,4.748651527,4.478332645,59.701875,-151.4259229,402.1783616,,,,,,,,,,,,7,,{3225595A-B2F3-4FE1-9C72-1537996C3BDB},,segeorge_umich,Y,,,2025-08-11T18:19:49,2025-10-28T16:11:38.668,2025-08-11T18:19:32
-151.4259185,59.70187067,0,152.3882755,70.32875824,2,iPhone 14 Pro,4.74865153,4.377767273,59.70187067,-151.4259185,402.0566873,,,,,,,,,,,,7,,{EBC33AE0-DA06-4CE0-B0C4-2CF84C8DC521},,segeorge_umich,Y,,,2025-08-11T18:20:18,2025-10-28T16:11:38.668,2025-08-11T18:20:10
-151.4259033,59.701888,0,83.59687977,153.7009888,2,iPhone 14 Pro,4.74865153,4.67583823,59.701888,-151.4259033,402.8078347,,,,,,,,,,,,7,165,{C3624959-358B-4FD3-9C89-01AC1BF68246},,segeorge_umich,Y,,,2025-08-11T18:21:12,2025-10-28T16:11:38.668,2025-08-11T18:20:32
-151.4258969,59.70188265,0,65.19828771,38.67949295,2,iPhone 14 Pro,4.74865153,4.757541821,59.70188265,-151.4258969,400.7986132,,,,,,,,,,,,7,,{B1908400-2F85-4DF8-8C18-D09F7318CCB6},,segeorge_umich,Y,,,2025-08-11T18:21:38,2025-10-28T16:11:38.668,2025-08-11T18:21:29
-151.4259444,59.70190195,0,106.9726979,53.34248734,2,iPhone 14 Pro,4.787176763,4.879714278,59.70190195,-151.4259444,400.6826032,,,,,,,,,,,,7,252,{13E3C48E-A3D5-4A25-B318-D43175B0D0CA},,segeorge_umich,Y,,,2025-08-11T18:22:39,2025-10-28T16:11:38.668,2025-08-11T18:22:04
-151.4258948,59.70189364,0.320458028,105.7950257,333.3062439,2,iPhone 14 Pro,4.748651532,4.665488729,59.70189364,-151.4258948,402.7318465,,,,,,,,,,,,7,,{2AEB75CA-9056-4AEC-9974-AE2E6CB85699},,segeorge_umich,Y,,,2025-08-11T18:23:04,2025-10-28T16:11:38.668,2025-08-11T18:22:53
-151.4259366,59.70185115,0,163.0307244,106.4805832,2,iPhone 14 Pro,4.74865153,5.113850034,59.70185115,-151.4259366,402.1984106,,,,,,,,,,,,7,208,{3B81437E-45D9-4722-9DA6-7C4C228DAA87},,segeorge_umich,Y,core 7.4,center,2025-08-11T18:24:36,2025-10-28T16:11:38.668,2025-08-11T18:24:10
-151.4258654,59.70188321,0.930454457,136.6144303,136.4889832,2,iPhone 14 Pro,4.748651533,4.503152031,59.70188321,-151.4258654,403.3441209,,,,,,,,,,,,7,114,{F506EA01-9BB1-43DD-9743-E14B72E08701},,segeorge_umich,Y,,,2025-08-11T18:25:57,2025-10-28T16:11:38.668,2025-08-11T18:25:24
-151.4258286,59.70191135,0,,134.814209,2,iPhone 13 Pro,4.74865153,4.029364438,59.70191135,-151.4258286,410.5342675,,,,,,,,,,,,7,239,{633DC113-D716-41C3-A7A9-78AAF849700E},,segeorge_umich,Y,,,2025-08-11T17:59:27,2025-10-28T16:11:38.668,2025-08-11T17:59:10.000
-151.4258618,59.70188612,0.60405791,,147.9055939,2,iPhone 13 Pro,4.74865153,4.159182023,59.70188612,-151.4258618,401.4403278,,,,,,,,,,,,7,,{F709011D-E873-454D-AA36-BB996DE25AD9},,segeorge_umich,N,,,2025-08-11T17:59:57,2025-10-28T16:11:38.668,2025-08-11T17:59:39
-151.4258574,59.70187833,0.255678172,,101.0859604,2,iPhone 13 Pro,4.74865153,4.599315667,59.70187833,-151.4258574,401.8440021,,,,,,,,,,,,7,280,{EF39DFE2-FF81-4B0F-99C1-B6C7BC4091B1},,segeorge_umich,Y,,,2025-08-11T18:01:09,2025-10-28T16:11:38.668,2025-08-11T18:00:55.000
-151.425863,59.7018877,0.9096367,,190.0275421,2,iPhone 13 Pro,4.74865153,4.50195156,59.7018877,-151.425863,402.220751,,,,,,,,,,,,7,158,{14A3E426-BA30-4069-AD8E-B276B9442A21},,segeorge_umich,Y,,,2025-08-11T18:01:51,2025-10-28T16:11:38.668,2025-08-11T18:01:15
-151.4258801,59.70194427,0,,131.993866,2,iPhone 13 Pro,3.506414544,3,59.70194427,-151.4258801,405.474575,,,,,,,,,,,,7,136,{D828E41A-59F1-4BBD-A60B-9868BD866D1B},,segeorge_umich,Y,,,2025-08-11T18:03:07,2025-10-28T15:59:47.595,2025-08-11T18:02:58
-151.4259367,59.70191587,4.392000103,330.1171875,10.7097168,2,iPhone 13 Pro,3.828960156,4,59.70191587,-151.4259367,404.2309227,,,,,,,,,,,,7,,{24B08196-A71A-4D21-B8AB-FBCCC9B5D011},,segeorge_umich,N,,,2025-08-11T18:03:40,2025-10-28T16:11:38.668,2025-08-11T18:03:31.000
-151.4259157,59.70189484,0.200728435,,326.0174866,2,iPhone 13 Pro,4.74865153,3.801448165,59.70189484,-151.4259157,401.8310363,,,,,,,,,,,,7,258,{2792CC87-8B1F-49A7-94B0-34381EB144F2},,segeorge_umich,Y,,,2025-08-11T18:05:06,2025-10-28T16:11:38.668,2025-08-11T18:04:03
-151.4259192,59.70197826,0.764316566,,3.0489645,2,iPhone 13 Pro,4.74865153,5.679384265,59.70197826,-151.4259192,409.3338932,,,,,,,,,,,,7,244,{92619923-51D7-4F8E-AAE1-20326CCD5889},,segeorge_umich,Y,,,2025-08-11T18:07:57,2025-10-28T16:11:38.668,2025-08-11T18:07:06.000
-151.4258561,59.70193659,0.973715975,,143.725708,2,iPhone 13 Pro,4.74865153,3.007397403,59.70193659,-151.4258561,403.1115728,,,,,,,,,,,,7,184,{87407605-9A68-4863-B82F-0C2448E8D78F},,segeorge_umich,Y,,,2025-08-11T18:08:43.000,2025-10-28T16:00:12.030,2025-08-11T18:08:33
-151.4258516,59.70195572,0.742902347,,173.6879578,2,iPhone 13 Pro,4.74865153,3.029685417,59.70195572,-151.4258516,403.0542964,,,,,,,,,,,,7,,{8F992556-8D18-4A1C-BBB7-0416C7E33134},,segeorge_umich,N,,,2025-08-11T18:08:57,2025-10-28T15:58:57.951,2025-08-11T18:08:48
-151.425857,59.70191711,0.953938613,,180.0255432,2,iPhone 13 Pro,4.74865153,3.260281427,59.70191711,-151.425857,403.0146408,,,,,,,,,,,,7,,{CC997F7D-082F-46A1-B0FD-D3730FAC83BF},,segeorge_umich,N,,,2025-08-11T18:09:12,2025-10-28T16:11:38.668,2025-08-11T18:09:02
-151.4258754,59.70192023,0.66051728,,237.1195221,2,iPhone 13 Pro,4.74865153,3.337013933,59.70192023,-151.4258754,403.2494918,,,,,,,,,,,,7,143,{F4C8CF75-2D7B-49DB-BE6E-548AFD0038D1},,segeorge_umich,N,,,2025-08-11T18:09:53,2025-10-28T16:11:38.668,2025-08-11T18:09:17
-151.4258989,59.70193041,0,,315.7632751,2,iPhone 13 Pro,4.74865153,4.197084688,59.70193041,-151.4258989,400.9905438,,,,,,,,,,,,7,,{53A499D3-780B-40BA-8EE2-AED02B369ADE},,segeorge_umich,N,,,2025-08-11T18:10:15,2025-10-28T16:11:38.668,2025-08-11T18:10:03
-151.4258675,59.70191734,0,,115.404213,2,iPhone 13 Pro,9.050867683,12,59.70191734,-151.4258675,403.1385155,,,,,,,,,,,,7,90,{14C90B7E-3514-49C7-84CD-3BAE15813AFE},,segeorge_umich,Y,,,2025-08-11T18:12:18.000,2025-10-28T16:11:38.668,2025-08-11T18:12:08
-151.4258639,59.70192363,0,,103.9599533,2,iPhone 13 Pro,5.496230945,6,59.70192363,-151.4258639,403.9287988,,,,,,,,,,,,7,100,{11B10422-11B4-47DE-8004-DECB4FD39624},,segeorge_umich,Y,,,2025-08-11T18:12:28,2025-10-28T16:11:38.668,2025-08-11T18:12:22
-151.4258794,59.70195137,0.933405194,338.877901,95.45017242,2,iPhone 13 Pro,4.748651476,4.931323659,59.70195137,-151.4258794,401.9977627,,,,,,,,,,,,7,115,{47335037-1116-42D8-A72B-65ED3CACC499},,segeorge_umich,Y,,,2025-08-11T18:12:48,2025-10-28T15:59:34.753,2025-08-11T18:12:38
-151.4258839,59.70194025,0.871521998,,91.56124115,2,iPhone 13 Pro,4.74865153,5.49898197,59.70194025,-151.4258839,401.3128731,,,,,,,,,,,,7,,{884F7D18-67ED-4809-A2A7-3132A192C70F},,segeorge_umich,N,,,2025-08-11T18:13:23,2025-10-28T15:59:58.017,2025-08-11T18:13:13
-151.425923,59.70189346,2.086155926,,207.1167603,2,iPhone 13 Pro,4.74865153,4.48658207,59.70189346,-151.425923,399.776139,,,,,,,,,,,,7,,{D77DBC69-67FA-4AE0-BC9F-B24FE23FE2FB},,segeorge_umich,N,Small dead snag,,2025-08-11T18:14:24,2025-10-28T16:11:38.668,2025-08-11T18:14:11.000
-151.4258721,59.70195457,0,,142.4116058,2,iPhone 13 Pro,4.74865153,4.035326354,59.70195457,-151.4258721,404.3036935,,,,,,,,,,,,7,229,{6EECD17A-BD24-4692-AFC9-EB26C2E90A04},,segeorge_umich,Y,7.3,,2025-08-11T18:15:42,2025-10-28T15:59:18.018,2025-08-11T18:14:37
-151.425886,59.70192498,0,30.234375,190.7801819,2,iPhone 13 Pro,4.016830728,6,59.70192498,-151.425886,403.2375145,,,,,,,,,,,,7,360,{9A3B2BB4-D7AD-4E10-BC19-126FCCC3C071},,segeorge_umich,Y,Large dead snag,,2025-08-11T18:18:03,2025-10-28T16:11:38.668,2025-08-11T18:17:51
-151.425936,59.70193728,1.050514205,,160.7655182,2,iPhone 13 Pro,4.74865153,4.603597934,59.70193728,-151.425936,404.0032813,,,,,,,,,,,,7,102,{4ACE87B0-65A2-4AB5-B511-63A0BBF55EEA},,segeorge_umich,Y,,,2025-08-11T18:19:19,2025-10-28T16:01:30.598,2025-08-11T18:18:39
-151.425959,59.70189363,0.198422022,,271.2602234,2,iPhone 13 Pro,4.74865153,4.60095711,59.70189363,-151.425959,403.7203789,,,,,,,,,,,,7,130,{22C4E0A7-437D-4EEE-B850-6BE3A900E7AC},,segeorge_umich,Y,,,2025-08-11T18:20:43,2025-10-28T16:11:38.668,2025-08-11T18:19:51
-151.4259313,59.70192968,1.466334639,,60.24276352,2,iPhone 13 Pro,4.74865153,4.261538785,59.70192968,-151.4259313,402.0440269,,,,,,,,,,,,7,215,{67AFE4A9-C6E3-4D89-96FA-D55BC1921D10},,segeorge_umich,Y,"Double, left side",,2025-08-11T18:22:06,2025-10-28T16:01:53.257,2025-08-11T18:20:58
-151.4259437,59.70192792,0.462102036,347.6860893,63.94975662,2,iPhone 13 Pro,4.748651521,4.100716242,59.70192792,-151.4259437,402.1771659,,,,,,,,,,,,7,188,{499DC896-2CD5-4313-8FC5-45C37799F95B},,segeorge_umich,Y,"Double, right",,2025-08-11T18:22:59,2025-10-28T16:01:42.348,2025-08-11T18:22:11
-151.4259509,59.70190255,0,,65.11474609,2,iPhone 13 Pro,4.74865153,4.404191132,59.70190255,-151.4259509,404.222622,,,,,,,,,,,,7,189,{2C05D08B-159B-4C52-9681-402F102E8ECF},,segeorge_umich,Y,,,2025-08-11T18:24:12,2025-10-28T16:11:38.668,2025-08-11T18:23:45
-151.4258762,59.70188582,0,,124.4206772,2,iPhone 13 Pro,5.211229322,8,59.70188582,-151.4258762,402.7005272,,,,,,,,,,,,7,135,{369343FB-91DF-4FBF-A2FF-FAD6AFF80ACC},,segeorge_umich,Y,,,2025-08-11T18:26:10,2025-10-28T16:11:38.668,2025-08-11T18:25:34.000
-151.4258542,59.70190295,2.088402861,,152.6011658,2,iPhone 13 Pro,4.74865153,3.581282753,59.70190295,-151.4258542,398.8563208,,,,,,,,,,,,7,182,{71CAC194-1586-4662-80EE-9525B329AB93},,segeorge_umich,Y,,,2025-08-11T18:27:19.000,2025-10-28T16:11:38.668,2025-08-11T18:26:48
-151.4259493,59.70191235,2.047884744,,215.1461487,2,iPhone 13 Pro,4.748651533,4.304898767,59.70191235,-151.4259493,398.0790572,,,,,,,,,,,,7,135,{01F826AD-C570-4BA6-BB20-7C12FF097DB6},,segeorge_umich,N,Small dead snag,,2025-08-11T18:29:05,2025-10-28T16:11:38.668,2025-08-11T18:27:54.000
-151.4259226,59.70188905,0,,339.075531,2,iPhone 13 Pro,6.12340022,4,59.70188905,-151.4259226,406.0857201,,,,,,,,,,,,7,144,{348F7655-64BC-48BE-9707-22592D3C3250},,segeorge_umich,Y,,,2025-08-11T18:30:10,2025-10-28T16:11:38.668,2025-08-11T18:29:44.000
-151.4259509,59.70189913,0.312872687,,58.29835129,2,iPhone 13 Pro,4.74865153,4.838920098,59.70189913,-151.4259509,402.5426295,,,,,,,,,,,,7,,{6D8C84F8-0E78-483C-A5F6-E9E8B54FF0FC},,segeorge_umich,N,,,2025-08-11T18:30:50,2025-10-28T16:11:38.668,2025-08-11T18:30:37
-151.4275755,59.70464673,0.844003254,2.37E-15,58.26198578,2,iPhone 14 Pro,4.74865153,5.427930649,59.70464673,-151.4275755,396.240682,,,,,,,,,,,,8,,{C13A2196-1249-4BE8-A470-6164FC1036B5},,yutingpu_umich,Y,,,2025-08-11T18:46:05,2025-10-28T16:20:53.226,2025-08-11T18:45:51
-151.4275447,59.70470193,0.466031851,84.15356447,108.3070297,2,iPhone 14 Pro,4.748651531,4.052012413,59.70470193,-151.4275447,400.4165075,,,,,,,,,,,,8,166,{1422BC74-3F1F-4B71-A667-AEB5900F309A},,yutingpu_umich,Y,,,2025-08-11T18:47:20,2025-10-28T16:20:53.226,2025-08-11T18:47:12
-151.4276098,59.70469655,1.553755995,,59.55490494,2,iPhone 14 Pro,4.74865153,3.339911986,59.70469655,-151.4276098,402.0330872,,,,,,,,,,,,8,,{E50F1010-DFDD-446A-AE9B-FCCB55CB1483},,yutingpu_umich,Y,,,2025-08-11T18:47:35,2025-10-28T16:20:53.226,2025-08-11T18:47:26
-151.427622,59.70470228,0,,326.525177,2,iPhone 14 Pro,4.74865153,3.400420258,59.70470228,-151.427622,397.3269273,,,,,,,,,,,,8,,{BD5C21CC-465D-4258-B8D3-72B655E4F9F9},,yutingpu_umich,Y,,,2025-08-11T18:48:01,2025-10-28T16:20:53.226,2025-08-11T18:47:56.000
-151.4275547,59.70471484,0,,132.1839294,2,iPhone 14 Pro,4.74865153,3.812569189,59.70471484,-151.4275547,397.1692523,,,,,,,,,,,,8,108,{F81702D1-7D7A-4B13-A798-C1BC85773C26},,yutingpu_umich,Y,,,2025-08-11T18:48:59,2025-10-28T16:20:53.226,2025-08-11T18:48:50
-151.4275794,59.70472196,0.803412128,,6.655731201,2,iPhone 14 Pro,4.74865153,3.308813087,59.70472196,-151.4275794,402.1265695,,,,,,,,,,,,8,,{BE89CD6B-7E27-4AD7-9D81-46E58470216F},,yutingpu_umich,Y,,,2025-08-11T18:49:39,2025-10-28T16:20:53.226,2025-08-11T18:49:32
-151.4275411,59.70471728,0,344.680137,168.121048,2,iPhone 14 Pro,4.74865153,4.525631439,59.70471728,-151.4275411,401.7801275,,,,,,,,,,,,8,262,{63F5629B-A106-4803-A68D-3F51239A7F99},,yutingpu_umich,Y,,,2025-08-11T18:50:43,2025-10-28T16:20:53.226,2025-08-11T18:50:04
-151.4275112,59.70467932,0,37.66516368,308.0753174,2,iPhone 14 Pro,4.74865153,4.70623692,59.70467932,-151.4275112,401.6839646,,,,,,,,,,,,8,391,{440BCC7F-5C6F-431A-A822-751EE8C99834},,yutingpu_umich,Y,core 8.1,,2025-08-11T18:53:20,2025-10-28T16:20:53.226,2025-08-11T18:51:09
-151.4275161,59.70471359,0,140.9954992,172.0604401,2,iPhone 14 Pro,4.74865153,4.892858182,59.70471359,-151.4275161,401.783659,,,,,,,,,,,,8,216,{4E640B76-292F-4CE9-9B99-000AC9555B8D},,yutingpu_umich,Y,,,2025-08-11T18:55:37,2025-10-28T16:20:53.226,2025-08-11T18:54:11
-151.4275659,59.70472336,0.321171355,,266.8252563,2,iPhone 14 Pro,4.74865153,6.591543301,59.70472336,-151.4275659,401.0665972,,,,,,,,,,,,8,135,{7E8B8F61-D5CB-4C06-A30B-630C38B8CF25},,yutingpu_umich,Y,,,2025-08-11T18:56:51.000,2025-10-28T16:20:53.226,2025-08-11T18:56:03
-151.4276254,59.70472746,0.175930451,,4.304260254,2,iPhone 14 Pro,4.74865153,3.723084987,59.70472746,-151.4276254,399.4666293,,,,,,,,,,,,8,117,{ED35ADCE-E030-4854-A9C6-6705AA62D8AC},,yutingpu_umich,Y,,,2025-08-11T18:57:38,2025-10-28T16:20:53.226,2025-08-11T18:57:06
-151.4276148,59.70474108,0.073759834,,355.6446533,2,iPhone 14 Pro,4.74865153,3,59.70474108,-151.4276148,402.3035945,,,,,,,,,,,,8,229,{5C11B9DB-7669-4F94-8983-45245F7B1965},,yutingpu_umich,Y,,,2025-08-11T18:58:53,2025-10-28T16:20:53.226,2025-08-11T18:58:12
-151.4275651,59.70471465,0,,276.0579834,2,iPhone 14 Pro,4.74865153,4.803091638,59.70471465,-151.4275651,400.0673877,,,,,,,,,,,,8,,{B9F4AABF-FCB5-4BCE-A78D-07F4D3F3F3C6},,yutingpu_umich,Y,,,2025-08-11T18:59:19.000,2025-10-28T16:20:53.226,2025-08-11T18:59:11.000
-151.4275261,59.70461303,0,,284.9508362,2,iPhone 13 Pro,4.333280067,5.372485918,59.70461303,-151.4275261,402.2870141,,,,,,,,,,,,8,189,{2989CB62-537F-4671-9253-A9CB8DDECA6C},,yutingpu_umich,Y,,,2025-08-11T18:47:31,2025-10-28T16:20:53.226,2025-08-11T18:46:58
-151.4275607,59.7046561,0.62106177,,343.9989624,2,iPhone 13 Pro,4.74865153,4.855255611,59.7046561,-151.4275607,403.0071146,,,,,,,,,,,,8,,{4A130D76-FBF2-4066-83B0-D3F2B7C09A22},,yutingpu_umich,N,,,2025-08-11T18:47:56.000,2025-10-28T16:20:53.226,2025-08-11T18:47:48.000
-151.4276115,59.70462959,0.899173195,,178.9033813,2,iPhone 13 Pro,4.74865153,4.873020869,59.70462959,-151.4276115,402.376862,,,,,,,,,,,,8,124,{C8022236-D586-4B42-9C30-260F5F4DBC49},,yutingpu_umich,Y,,,2025-08-11T18:51:29,2025-10-28T16:20:53.226,2025-08-11T18:51:25
-151.4276473,59.70466742,0,153.4483302,327.3328552,2,iPhone 13 Pro,4.74865153,4.176234447,59.70466742,-151.4276473,404.2442422,,,,,,,,,,,,8,216,{60F695C3-05B6-45CD-9960-23FDC97A744D},,yutingpu_umich,Y,,,2025-08-11T18:53:05,2025-10-28T16:20:53.226,2025-08-11T18:52:56
-151.4276337,59.70461124,0,,187.5103455,2,iPhone 13 Pro,3.535533906,4,59.70461124,-151.4276337,404.6929588,,,,,,,,,,,,8,,{00F32B57-EA09-44C6-BE4A-E7E4DA4978CB},,yutingpu_umich,N,,,2025-08-11T18:54:18.000,2025-10-28T16:20:53.226,2025-08-11T18:54:09
-151.4276473,59.70466742,,,,5,,,,,,,,,,,,,,,,,,8,204,{3F2E6EAD-9C27-43B5-95D2-66AC3C5732A5},,yutingpu_umich,Y,,,2025-08-11T18:57:58,2025-10-28T16:20:53.226,
-151.4276675,59.70466794,0,,53.45810699,2,iPhone 13 Pro,4.368411449,4.029364438,59.70466794,-151.4276675,404.9457665,,,,,,,,,,,,8,,{CE2639E0-F82D-418E-8585-05A1F74C5D7B},,yutingpu_umich,N,,,2025-08-11T18:58:21,2025-10-28T16:20:53.226,2025-08-11T18:58:06
-151.4276814,59.70466568,0,135,126.1797333,2,iPhone 13 Pro,3.535533906,6,59.70466568,-151.4276814,402.5509911,,,,,,,,,,,,8,216,{489904E5-A67A-48E6-8043-AB441447583F},,yutingpu_umich,Y,,,2025-08-11T18:59:47,2025-10-28T16:20:53.226,2025-08-11T18:59:37
-151.4276345,59.70469312,0.182186231,,159.5221558,2,iPhone 13 Pro,4.74865153,4.653680214,59.70469312,-151.4276345,402.289889,,,,,,,,,,,,8,268,{0C2C5FA1-F044-44E5-A15A-85F51EE62035},,yutingpu_umich,Y,,,2025-08-11T19:01:03,2025-10-28T16:20:53.226,2025-08-11T19:00:53
-151.4276219,59.70468398,0.727377083,,166.3158264,2,iPhone 13 Pro,4.74865153,5.236157842,59.70468398,-151.4276219,402.181862,,,,,,,,,,,,8,250,{B0E8AFEC-B481-496F-AAAA-A24C01083710},,yutingpu_umich,Y,,,2025-08-11T19:02:13,2025-10-28T16:20:53.226,2025-08-11T19:02:00
-151.4277405,59.70470241,0.496028892,,347.5175476,2,iPhone 13 Pro,4.74865153,3.998414499,59.70470241,-151.4277405,401.0520738,,,,,,,,,,,,8,142,{1AB71E76-3FF8-4B05-AB7E-BDECF63E21DF},,yutingpu_umich,Y,,,2025-08-11T19:03:30,2025-10-28T16:20:53.226,2025-08-11T19:03:18
-151.4276093,59.70469106,0,215.2708134,134.6943207,2,iPhone 14 Pro,4.74865153,5.106660247,59.70469106,-151.4276093,401.340832,,,,,,,,,,,,8,202,{C22E85B2-3E3F-4B91-AF0B-474B4AABC717},,yutingpu_umich,Y,,,2025-08-11T19:00:53,2025-10-28T16:20:53.226,2025-08-11T19:00:16
-151.4275754,59.7046994,0,49.89334283,173.2289124,2,iPhone 14 Pro,4.74865153,4.709654643,59.7046994,-151.4275754,402.6874949,,,,,,,,,,,,8,98,{D7A17EC5-7E25-4293-923C-1498BE25FFD5},,yutingpu_umich,Y,,,2025-08-11T19:01:49,2025-10-28T16:20:53.226,2025-08-11T19:01:19
-151.4276246,59.70467929,0,37.47877411,169.6137543,2,iPhone 14 Pro,4.74865153,5.12267035,59.70467929,-151.4276246,399.0256292,,,,,,,,,,,,8,,{A9A611D2-D162-4BE0-8578-80E3B11D1694},,yutingpu_umich,Y,,,2025-08-11T19:02:13,2025-10-28T16:20:53.226,2025-08-11T19:02:07
-151.4276085,59.7046838,0,87.98393225,157.96698,2,iPhone 14 Pro,4.74865153,5.404435656,59.7046838,-151.4276085,404.8049728,,,,,,,,,,,,8,,{575E5423-CB2C-4029-9046-86DF5938074A},,yutingpu_umich,Y,,,2025-08-11T19:03:09,2025-10-28T16:20:53.226,2025-08-11T19:02:45
